Date,SO4,EC,Location,X2,WYT,Month
11/1/2014,53.00066667,635.59375,ONG,85.41,C,November
11/2/2014,51.34190909,644.0729167,ONG,85.03,C,November
11/3/2014,48.92481818,643.625,ONG,84.7,C,November
11/4/2014,48.23055556,637.1354167,ONG,84.36,C,November
11/5/2014,46.82681818,632.5,ONG,84.18,C,November
11/6/2014,44.0275,622.7786885,ONG,84.06,C,November
11/12/2014,40.65775,627.9927007,ONG,84.02,C,November
11/13/2014,39.66536364,627.8958333,ONG,83.89,C,November
11/14/2014,38.77858333,633.49,ONG,83.88,C,November
11/15/2014,38.53081818,650.4583333,ONG,83.79,C,November
11/16/2014,39.97225,652.2708333,ONG,83.77,C,November
11/17/2014,40.01945455,648.5625,ONG,83.77,C,November
11/18/2014,38.40263636,647.0625,ONG,84.08,C,November
11/25/2014,44.743,663.5888889,ONG,84.48,C,November
11/26/2014,43.425,674.8645833,ONG,84.64,C,November
11/27/2014,46.40018182,689.8229167,ONG,85.08,C,November
11/28/2014,39.65666667,700.4895833,ONG,85.48,C,November
11/29/2014,39.2,704.125,ONG,85.64,C,November
12/1/2014,35.499,693.15625,ONG,85.29,C,December
12/8/2014,53.656,635.127907,ONG,79.48,C,December
12/9/2014,53.52542857,630.4166667,ONG,79.05,C,December
12/10/2014,50.886,631.625,ONG,78.87,C,December
12/12/2014,65.9762,626.3232323,ONG,77.51,C,December
12/13/2014,53.36854545,614.4375,ONG,76.45,C,December
12/14/2014,46.142,615.90625,ONG,75.4,C,December
12/15/2014,43.82264286,635.59375,ONG,74.31,C,December
12/16/2014,45.6685,657.09375,ONG,73.33,C,December
12/17/2014,47.66422222,660.6117647,ONG,72.43,C,December
12/18/2014,48.31983333,666.9583333,ONG,71.6,C,December
12/19/2014,52.48045455,674.21875,ONG,70.79,C,December
12/20/2014,49.04633333,662.2604167,ONG,70.02,C,December
12/21/2014,49.18254545,662.21875,ONG,69.33,C,December
12/22/2014,48.81427273,666.0625,ONG,68.69,C,December
12/23/2014,49.99083333,676.1145833,ONG,68.1,C,December
12/24/2014,57.06772727,686.0416667,ONG,67.6,C,December
12/25/2014,61.43709091,694.375,ONG,67.23,C,December
12/26/2014,66.67409091,707.375,ONG,66.98,C,December
12/27/2014,65.63716667,714.8125,ONG,66.82,C,December
12/28/2014,70.02672727,728.4895833,ONG,66.75,C,December
12/31/2014,70.80854545,741.28125,ONG,67.18,C,December
1/7/2015,64.78028571,694.46875,ONG,70.93,C,January
1/8/2015,58.16609091,643.78125,ONG,71.59,C,January
1/9/2015,55.90318182,623.78125,ONG,72.16,C,January
1/10/2015,55.75975,605.125,ONG,72.71,C,January
1/11/2015,54.42663636,593.75,ONG,73.33,C,January
1/12/2015,55.1494,595.96875,ONG,73.87,C,January
1/13/2015,53.52191667,578.6354167,ONG,74.4,C,January
1/14/2015,53.817,576.5104167,ONG,74.98,C,January
1/15/2015,54.770875,575.6117647,ONG,75.59,C,January
1/16/2015,55.43975,582.0104167,ONG,76.14,C,January
1/17/2015,58.71281818,598.3229167,ONG,76.62,C,January
1/18/2015,61.50608333,615.4375,ONG,77.11,C,January
1/19/2015,59.68509091,602.2916667,ONG,77.5,C,January
1/20/2015,57.27525,586.1875,ONG,77.9,C,January
1/22/2015,60.1052,620.3,ONG,78.56,C,January
1/23/2015,52.965,577.9895833,ONG,78.95,C,January
1/24/2015,51.98272727,568.3958333,ONG,79.28,C,January
1/25/2015,58.35983333,607.2083333,ONG,79.58,C,January
1/26/2015,59.38409091,598.21875,ONG,79.85,C,January
1/27/2015,57.85218182,568.4166667,ONG,79.98,C,January
1/28/2015,51.92833333,554.2083333,ONG,80.19,C,January
1/29/2015,58.951375,564.9285714,ONG,80.4,C,January
1/30/2015,58.8957,555.3854167,ONG,80.66,C,January
1/31/2015,56.01627273,564.4270833,ONG,80.87,C,January
2/5/2015,48.81325,582.5268817,ONG,81.08,C,February
2/6/2015,46.95181818,572.8229167,ONG,80.81,C,February
2/7/2015,54.96458333,602.9375,ONG,80.27,C,February
2/8/2015,54.31109091,571.8333333,ONG,79.47,C,February
2/9/2015,48.595,573.25,ONG,78.41,C,February
2/10/2015,47.07518182,551.875,ONG,77.4,C,February
2/11/2015,50.13875,534.7979798,ONG,76.49,C,February
2/12/2015,48.48163636,557.0520833,ONG,75.7,C,February
2/13/2015,53.2328,566.7395833,ONG,75.05,C,February
2/14/2015,52.07925,586.78125,ONG,74.51,C,February
2/15/2015,58.15636364,573.3333333,ONG,74.13,C,February
2/16/2015,56.272,565.3723404,ONG,73.9,C,February
2/17/2015,50.50241667,559.3854167,ONG,73.78,C,February
2/18/2015,53.21422222,563.1395349,ONG,73.73,C,February
2/19/2015,51.49918182,565.84375,ONG,73.74,C,February
2/20/2015,54.32863636,557.7395833,ONG,73.81,C,February
2/21/2015,53.68118182,561.84375,ONG,73.95,C,February
2/22/2015,62.535,562.9574468,ONG,74.1,C,February
2/23/2015,59.29258333,564.7708333,ONG,74.21,C,February
2/24/2015,59.00618182,574.6666667,ONG,74.35,C,February
2/25/2015,59.43216667,603.2736842,ONG,74.53,C,February
2/26/2015,60.79085714,609.9111111,ONG,74.78,C,February
2/27/2015,69.34581818,602.0416667,ONG,75.19,C,February
2/28/2015,69.14227273,600.15625,ONG,75.56,C,February
3/1/2015,51.04075,560.2604167,ONG,76.06,C,March
3/2/2015,63.75027273,542.5625,ONG,76.54,C,March
3/3/2015,52.24775,552.9438202,ONG,76.97,C,March
3/4/2015,68.65736364,561.65625,ONG,77.35,C,March
3/5/2015,63.43427273,572.1770833,ONG,77.64,C,March
3/6/2015,76.34375,567.4270833,ONG,78,C,March
3/7/2015,100.3158182,591.1354167,ONG,78.38,C,March
3/8/2015,100.5458333,592.9791667,ONG,78.72,C,March
3/9/2015,90.65354545,588.6041667,ONG,79.1,C,March
3/10/2015,99.104,588.03125,ONG,79.43,C,March
3/11/2015,85.011,586.4545455,ONG,79.56,C,March
3/12/2015,71.8114,587.0833333,ONG,79.66,C,March
3/16/2015,61.97683333,586.3125,ONG,80.44,C,March
3/17/2015,75.07472727,616.5833333,ONG,80.63,C,March
3/18/2015,59.37957143,601.8148148,ONG,80.61,C,March
3/19/2015,78.59733333,589.8333333,ONG,80.66,C,March
3/20/2015,93.82481818,625.125,ONG,80.74,C,March
3/21/2015,95.08683333,626.5,ONG,80.79,C,March
3/24/2015,50.362625,574.4270833,ONG,80.95,C,March
3/25/2015,92.21209091,576.2708333,ONG,80.88,C,March
3/26/2015,106.0838571,605.8313253,ONG,80.8,C,March
3/27/2015,122.392,604.8541667,ONG,80.81,C,March
3/28/2015,88.75633333,613.84375,ONG,80.73,C,March
3/29/2015,65.69636364,622.8541667,ONG,80.78,C,March
3/30/2015,122.03525,624.25,ONG,80.9,C,March
3/31/2015,101.0114545,620.7291667,ONG,81.07,C,March
4/1/2015,103.3293,620.15625,ONG,81.18,C,April
4/2/2015,85.1969,628.5111111,ONG,81.3,C,April
4/3/2015,107.5646,638.6458333,ONG,81.56,C,April
4/4/2015,96.68491667,641.3125,ONG,81.81,C,April
4/5/2015,85.01190909,639.5208333,ONG,81.9,C,April
4/6/2015,100.2709091,639.4479167,ONG,81.9,C,April
4/7/2015,85.97266667,639.4479167,ONG,81.55,C,April
4/9/2015,58.6255,642.2839506,ONG,80.85,C,April
4/10/2015,64.87990909,640.125,ONG,80.63,C,April
4/11/2015,101.2604545,642.6979167,ONG,80.37,C,April
4/12/2015,97.532,649.2916667,ONG,80.45,C,April
4/13/2015,97.10325,651.3506494,ONG,80.53,C,April
4/14/2015,53.3682,643.8333333,ONG,80.51,C,April
4/15/2015,54.83263636,640.6875,ONG,80.48,C,April
4/16/2015,54.56475,641.1145833,ONG,80.58,C,April
4/17/2015,54.42254545,639.4791667,ONG,80.69,C,April
4/18/2015,52.71372727,638.5416667,ONG,80.89,C,April
4/19/2015,52.72983333,640.3125,ONG,81.13,C,April
4/20/2015,53.02309091,642.6041667,ONG,81.25,C,April
4/21/2015,52.45733333,638.0625,ONG,81.39,C,April
4/22/2015,52.65954545,638.625,ONG,81.56,C,April
4/23/2015,53.30318182,637.6162791,ONG,81.88,C,April
4/24/2015,53.91236364,636.03125,ONG,82.18,C,April
4/25/2015,53.30366667,636.1458333,ONG,82.02,C,April
4/26/2015,53.43445455,636,ONG,81.82,C,April
4/27/2015,53.32945455,635.7291667,ONG,81.67,C,April
4/28/2015,53.259,635.78125,ONG,81.59,C,April
4/29/2015,54.15272727,635.2291667,ONG,81.5,C,April
4/30/2015,55.02857143,636.5952381,ONG,81.7,C,April
5/4/2015,51.3784,638.4888889,ONG,82.71,C,May
5/5/2015,52.54375,639.3645833,ONG,82.65,C,May
5/6/2015,53.27981818,641.1041667,ONG,82.68,C,May
5/7/2015,53.43966667,639.8645833,ONG,82.65,C,May
5/8/2015,52.464125,639.9166667,ONG,82.72,C,May
5/11/2015,45.974625,639.0625,ONG,82.66,C,May
5/12/2015,48.21442857,639.2093023,ONG,82.6,C,May
5/13/2015,51.37266667,639.7446809,ONG,82.55,C,May
5/14/2015,51.852,639.53125,ONG,82.51,C,May
5/15/2015,51.41754545,639,ONG,82.47,C,May
5/16/2015,51.68733333,639.34375,ONG,82.47,C,May
5/18/2015,46.51411111,638.15625,ONG,82.4,C,May
5/19/2015,49.47066667,637.6875,ONG,82.32,C,May
5/20/2015,51.36457143,637.6216216,ONG,82.24,C,May
5/21/2015,50.9296,637.7916667,ONG,82.12,C,May
5/26/2015,45.96975,637.9213483,ONG,81.89,C,May
5/27/2015,51.76844444,636.5520833,ONG,81.92,C,May
5/28/2015,53.3997,635.6875,ONG,82.08,C,May
5/29/2015,53.7718,636.1354167,ONG,82.22,C,May
5/30/2015,51.95927273,633.90625,ONG,82.49,C,May
5/31/2015,55.8865,634.90625,ONG,82.79,C,May
6/1/2015,54.1864,630.1875,ONG,82.95,C,June
6/2/2015,53.8214,629.6421053,ONG,83.04,C,June
6/3/2015,54.5309,635.3222222,ONG,83.1,C,June
6/4/2015,52.70725,637.6041667,ONG,83.13,C,June
6/5/2015,53.09390909,638.78125,ONG,83.18,C,June
6/6/2015,53.86372727,637.5416667,ONG,83.22,C,June
6/7/2015,53.69158333,636.1458333,ONG,83.32,C,June
6/8/2015,54.7007,635.71875,ONG,83.23,C,June
6/9/2015,56.09025,636.5833333,ONG,83.28,C,June
6/10/2015,55.744,639.1785714,ONG,83.13,C,June
6/11/2015,54.70275,640.4791667,ONG,83.17,C,June
6/12/2015,54.43845455,640.75,ONG,83.2,C,June
6/13/2015,52.59890909,640.4479167,ONG,83.36,C,June
6/14/2015,54.67190909,640.40625,ONG,83.44,C,June
6/15/2015,55.92283333,640.28125,ONG,83.71,C,June
6/16/2015,56.044,639.3645833,ONG,83.88,C,June
6/17/2015,55.6394,640.9885057,ONG,83.97,C,June
6/18/2015,54.1052,640.75,ONG,84.12,C,June
6/19/2015,49.55908333,642.2659574,ONG,84.25,C,June
6/20/2015,54.751,642.1041667,ONG,84.35,C,June
6/25/2015,49.51633333,642.6206897,ONG,84.78,C,June
6/26/2015,48.375,644.0104167,ONG,84.82,C,June
6/27/2015,48.37091667,645.3958333,ONG,84.96,C,June
6/28/2015,48.04809091,644.4375,ONG,85.12,C,June
6/29/2015,48.21941667,643.7083333,ONG,85.16,C,June
6/30/2015,47.37,640.96875,ONG,85.28,C,June
7/1/2015,48.081,644.1149425,ONG,85.48,C,July
7/2/2015,48.93554545,644.4574468,ONG,85.68,C,July
7/3/2015,47.123,643.6354167,ONG,85.85,C,July
7/4/2015,48.55745455,643.6666667,ONG,85.95,C,July
7/5/2015,47.44691667,643.6979167,ONG,85.98,C,July
7/6/2015,49.88941667,644.7916667,ONG,85.97,C,July
7/7/2015,50.1097,644.1979167,ONG,85.96,C,July
7/8/2015,50.15154545,641.9791667,ONG,86.03,C,July
7/9/2015,50.15333333,645.7727273,ONG,85.93,C,July
7/10/2015,52.6736,649.46875,ONG,85.82,C,July
7/11/2015,50.47245455,648.9479167,ONG,85.73,C,July
7/12/2015,49.91554545,648.1894737,ONG,85.59,C,July
7/13/2015,49.34572727,646.1145833,ONG,85.46,C,July
7/14/2015,50.10577778,643.8541667,ONG,85.4,C,July
7/15/2015,48.5956,641.0531915,ONG,85.32,C,July
7/16/2015,50.204625,643.3176471,ONG,85.24,C,July
7/17/2015,50.8992,646.3854167,ONG,85.14,C,July
7/18/2015,50.21066667,645.5416667,ONG,85.07,C,July
7/19/2015,47.66355556,645.9895833,ONG,84.95,C,July
7/20/2015,50.5904,647.1041667,ONG,84.9,C,July
7/21/2015,48.80727273,648,ONG,84.87,C,July
7/22/2015,49.667,647.4444444,ONG,84.89,C,July
7/23/2015,48.55290909,644.75,ONG,84.93,C,July
7/24/2015,48.37683333,639.09375,ONG,84.95,C,July
7/25/2015,48.80109091,632.5520833,ONG,85.01,C,July
7/26/2015,48.81941667,632.96875,ONG,85.11,C,July
7/27/2015,48.65618182,638.8541667,ONG,85.08,C,July
7/28/2015,48.8475,640.037037,ONG,85.08,C,July
7/29/2015,48.93272727,648.5729167,ONG,85.11,C,July
7/30/2015,48.57933333,651.90625,ONG,85.23,C,July
7/31/2015,48.77018182,650.84375,ONG,85.32,C,July
8/1/2015,48.48711111,647.6770833,ONG,85.41,C,August
8/3/2015,41.08925,647.5208333,ONG,85.56,C,August
8/4/2015,42.32381818,647.46875,ONG,85.61,C,August
8/5/2015,40.83918182,648.1666667,ONG,85.55,C,August
8/6/2015,41.074,646.7926829,ONG,85.53,C,August
8/7/2015,41.1305,654.0315789,ONG,85.43,C,August
8/8/2015,39.78333333,653.5729167,ONG,85.37,C,August
8/14/2015,48.0194,651.0875,ONG,85.25,C,August
8/15/2015,48.33458333,660.3229167,ONG,85.21,C,August
8/16/2015,48.66383333,660.9042553,ONG,85.22,C,August
8/17/2015,48.97966667,662.8732394,ONG,85.3,C,August
8/18/2015,48.74733333,659.9375,ONG,85.47,C,August
8/20/2015,46.49666667,652.5294118,ONG,85.85,C,August
8/21/2015,45.78033333,648.5833333,ONG,85.9,C,August
8/24/2015,47.94625,641.2,ONG,85.68,C,August
8/25/2015,48.069,638.0210526,ONG,85.54,C,August
8/26/2015,48.46472727,637.4270833,ONG,85.52,C,August
8/27/2015,48.67216667,646.1354167,ONG,85.47,C,August
8/28/2015,47.90136364,667.0833333,ONG,85.73,C,August
8/29/2015,46.39725,680.5208333,ONG,85.95,C,August
8/30/2015,47.16045455,699.21875,ONG,86.19,C,August
8/31/2015,47.60325,739.1354167,ONG,86.54,C,August
9/3/2015,46.51290909,727.1041667,ONG,86.68,C,September
9/4/2015,47.47658333,706.28125,ONG,86.67,C,September
9/5/2015,44.35618182,738.8333333,ONG,86.58,C,September
9/6/2015,42.3665,741,ONG,86.51,C,September
9/7/2015,42.27518182,737.125,ONG,86.45,C,September
9/8/2015,41.63228571,707.5833333,ONG,86.46,C,September
9/9/2015,47.166,695.9550562,ONG,86.51,C,September
9/10/2015,30.8268,738.03125,ONG,86.56,C,September
9/11/2015,31.109,736.84375,ONG,86.59,C,September
9/21/2015,43.83133333,683.5,ONG,85.76,C,September
9/22/2015,46.18866667,676.71875,ONG,85.59,C,September
9/23/2015,49.34241667,665.3085106,ONG,85.47,C,September
9/24/2015,51.243,652.2604167,ONG,85.39,C,September
9/25/2015,51.39766667,650.2916667,ONG,85.34,C,September
9/26/2015,51.73490909,651.2395833,ONG,85.25,C,September
9/27/2015,51.62581818,648.21875,ONG,85.22,C,September
9/28/2015,51.51630769,657.2083333,ONG,85.18,C,September
9/29/2015,51.84683333,655.1458333,ONG,85.13,C,September
9/30/2015,51.08181818,658.8958333,ONG,85.05,C,September
10/1/2015,53.13316667,661.4166667,ONG,86.45,BN,October
10/2/2015,53.680875,661.5104167,ONG,86.2,BN,October
10/9/2015,51.14,673.4166667,ONG,85.55,BN,October
10/10/2015,52.01341667,672.1770833,ONG,85.57,BN,October
10/11/2015,51.40209091,669.7708333,ONG,85.67,BN,October
10/12/2015,52.28425,669.9583333,ONG,85.74,BN,October
10/13/2015,52.39972727,668.8020833,ONG,85.85,BN,October
10/14/2015,52.09336364,665.21875,ONG,85.99,BN,October
10/15/2015,50.99608333,671.038835,ONG,86.12,BN,October
10/16/2015,49.492,675.59375,ONG,86.18,BN,October
10/17/2015,49.99641667,675.5729167,ONG,86.2,BN,October
10/18/2015,49.98809091,673.8541667,ONG,86.12,BN,October
10/19/2015,49.99016667,673.9583333,ONG,86,BN,October
10/20/2015,48.22563636,678.875,ONG,85.91,BN,October
10/21/2015,48.12336364,690.125,ONG,85.92,BN,October
10/22/2015,55.06927273,691.125,ONG,85.92,BN,October
10/23/2015,55.44385714,686.1354167,ONG,85.92,BN,October
10/24/2015,54.38485714,681.71875,ONG,85.98,BN,October
10/25/2015,53.50075,693.6041667,ONG,86.08,BN,October
10/26/2015,52.0384,695.9651163,ONG,86.12,BN,October
10/27/2015,44.5717,689.6979167,ONG,86.12,BN,October
10/28/2015,45.86725,679.375,ONG,86.06,BN,October
10/29/2015,42.637375,678.09375,ONG,85.98,BN,October
10/30/2015,48.8151,675.7604167,ONG,85.93,BN,October
10/31/2015,46.37041667,674.4479167,ONG,85.96,BN,October
11/1/2015,47.32636364,674.6458333,ONG,85.92,BN,November
11/2/2015,50.317,673.6770833,ONG,85.41,BN,November
11/3/2015,47.2547,676.375,ONG,84.96,BN,November
11/4/2015,45.393,690.59375,ONG,84.54,BN,November
11/5/2015,43.421,700.3529412,ONG,84.23,BN,November
11/6/2015,44.3169,706.5,ONG,84.03,BN,November
11/7/2015,43.49783333,714.9791667,ONG,84.56,BN,November
11/8/2015,42.27636364,715.0520833,ONG,84.93,BN,November
11/9/2015,39.41236364,710.6666667,ONG,84.94,BN,November
11/10/2015,38.58908333,702.0729167,ONG,84.89,BN,November
11/11/2015,37.84736364,692.1770833,ONG,84.83,BN,November
11/12/2015,36.48255556,687.9148936,ONG,84.79,BN,November
11/13/2015,35.61281818,712.7575758,ONG,84.87,BN,November
11/14/2015,36.11933333,711.287234,ONG,85.32,BN,November
11/15/2015,34.67618182,703.0957447,ONG,85.54,BN,November
11/16/2015,34.40616667,711.3125,ONG,85.59,BN,November
11/17/2015,34.42790909,704.7708333,ONG,85.68,BN,November
11/18/2015,34.58725,708.6770833,ONG,85.82,BN,November
11/19/2015,36.614,709.0930233,ONG,85.98,BN,November
11/20/2015,36.58927273,707.4583333,ONG,86.37,BN,November
11/21/2015,36.76527273,708.34375,ONG,86.75,BN,November
11/22/2015,36.23827273,708.6979167,ONG,86.87,BN,November
11/23/2015,42.30191667,692.6458333,ONG,87.01,BN,November
11/24/2015,47.57445455,685.4166667,ONG,87,BN,November
11/25/2015,48.32141667,680.9791667,ONG,86.93,BN,November
11/26/2015,48.231,680.15625,ONG,86.84,BN,November
11/27/2015,48.97991667,684.1041667,ONG,86.77,BN,November
11/28/2015,48.4145,682.8645833,ONG,86.74,BN,November
11/29/2015,50.89536364,689.5208333,ONG,86.77,BN,November
11/30/2015,50.01790909,687.2708333,ONG,86.8,BN,November
1/11/2016,53.88135,740.9791667,ONG,77.8,BN,January
1/12/2016,54.6362,729.6041667,ONG,77.62,BN,January
1/13/2016,52.9841,705.5529412,ONG,77.54,BN,January
1/14/2016,52.17797778,690.7052632,ONG,77.46,BN,January
1/15/2016,50.46801667,666.21875,ONG,77.15,BN,January
1/16/2016,49.355975,654.8333333,ONG,76.65,BN,January
1/17/2016,49.57063333,655.1354167,ONG,76,BN,January
1/18/2016,50.0129625,645.90625,ONG,75.25,BN,January
1/19/2016,50.38102222,640.53125,ONG,74.42,BN,January
1/20/2016,48.85376,642.0520833,ONG,73.55,BN,January
1/21/2016,50.82288,638.7692308,ONG,72.68,BN,January
1/22/2016,52.27243,641.34375,ONG,71.83,BN,January
1/23/2016,51.35073636,643.2708333,ONG,71.01,BN,January
1/24/2016,52.0263,642.1041667,ONG,70.26,BN,January
1/25/2016,53.56267,637.6458333,ONG,69.57,BN,January
1/26/2016,54.10848,629.4270833,ONG,68.94,BN,January
1/27/2016,53.63007,617.3125,ONG,68.4,BN,January
1/28/2016,53.33944,600.8191489,ONG,67.98,BN,January
1/29/2016,52.74762,594.3229167,ONG,67.68,BN,January
1/30/2016,53.84101,590.9166667,ONG,67.37,BN,January
1/31/2016,56.8425,600.7083333,ONG,66.99,BN,January
2/1/2016,60.5123,608.5729167,ONG,66.6,BN,February
2/2/2016,59.75413,608.8333333,ONG,66.22,BN,February
2/3/2016,61.23283333,612.6875,ONG,65.93,BN,February
2/4/2016,61.53022727,618.2857143,ONG,65.77,BN,February
2/5/2016,62.63795,623.0416667,ONG,65.73,BN,February
2/6/2016,63.74979,628.2604167,ONG,65.79,BN,February
2/7/2016,66.8156,641.53125,ONG,65.94,BN,February
2/8/2016,69.81525455,658.625,ONG,66.17,BN,February
2/9/2016,69.30496,656.8125,ONG,66.46,BN,February
2/10/2016,71.43115,665.3958333,ONG,66.75,BN,February
2/11/2016,69.67857778,658.0229885,ONG,67.07,BN,February
2/12/2016,67.70817273,649.0842105,ONG,67.44,BN,February
2/13/2016,69.02745,645.2604167,ONG,67.81,BN,February
2/14/2016,68.86705455,638.9583333,ONG,68.17,BN,February
2/15/2016,70.30965455,640.5833333,ONG,68.54,BN,February
2/16/2016,71.25318,637.0520833,ONG,68.95,BN,February
2/17/2016,71.05755455,637.3209877,ONG,69.23,BN,February
2/18/2016,71.88596,648.6770833,ONG,69.42,BN,February
2/19/2016,67.92643636,623.5729167,ONG,69.58,BN,February
2/20/2016,62.75312222,592.3645833,ONG,69.72,BN,February
2/21/2016,60.52042,574.1979167,ONG,69.83,BN,February
2/22/2016,59.78797,566.4479167,ONG,70.01,BN,February
2/23/2016,58.94245,557.7708333,ONG,70.14,BN,February
2/24/2016,59.13327,555.1770833,ONG,70.22,BN,February
2/25/2016,55.41532,534.6838235,ONG,70.34,BN,February
2/26/2016,55.89077778,534,ONG,70.52,BN,February
2/27/2016,55.03001667,529.4895833,ONG,70.75,BN,February
2/28/2016,53.21347778,516.4479167,ONG,71.02,BN,February
2/29/2016,50.86666,497.78125,ONG,71.32,BN,February
3/1/2016,49.83328182,491.5,ONG,71.67,BN,March
3/2/2016,50.84133333,494.7916667,ONG,72.05,BN,March
3/3/2016,49.04945,490,ONG,72.41,BN,March
3/4/2016,46.29046667,477.7708333,ONG,72.61,BN,March
3/5/2016,46.01051818,476.0416667,ONG,72.42,BN,March
3/6/2016,49.49444,495.9166667,ONG,71.88,BN,March
3/7/2016,46.40952222,477.25,ONG,71.08,BN,March
3/8/2016,47.19844545,480.0729167,ONG,70.19,BN,March
3/9/2016,48.6759,487.8958333,ONG,69.28,BN,March
3/10/2016,47.03483333,477.8181818,ONG,68.44,BN,March
3/11/2016,46.53804444,474.6145833,ONG,67.63,BN,March
3/12/2016,48.82678333,487.8229167,ONG,66.83,BN,March
3/13/2016,49.1671,484.7604167,ONG,65.92,BN,March
3/14/2016,41.98834,433.0833333,ONG,64.76,BN,March
3/15/2016,42.74133636,441.59375,ONG,63.6,BN,March
3/16/2016,43.60842222,441.25,ONG,62.62,BN,March
3/17/2016,47.34726364,455.8488372,ONG,61.84,BN,March
3/18/2016,51.37367778,465.7708333,ONG,61.23,BN,March
3/19/2016,49.93490909,456.9791667,ONG,60.75,BN,March
3/20/2016,48.08203,443,ONG,60.37,BN,March
3/21/2016,46.96663333,436.7604167,ONG,60.05,BN,March
3/22/2016,46.85369,436.03125,ONG,59.76,BN,March
3/23/2016,45.55943636,430.84375,ONG,59.49,BN,March
3/24/2016,44.5677875,423.5494505,ONG,59.24,BN,March
3/25/2016,47.81883333,445.5833333,ONG,59.04,BN,March
3/26/2016,47.041025,437.78125,ONG,58.89,BN,March
3/29/2016,52.35395714,472.0107527,ONG,58.73,BN,March
3/30/2016,54.10062222,483.625,ONG,58.82,BN,March
3/31/2016,54.80783636,487.2083333,ONG,59.01,BN,March
4/1/2016,54.66517,536.34375,ONG,59.22,BN,April
4/2/2016,54.6373,632.6354167,ONG,59.5,BN,April
4/3/2016,54.55961818,634.7916667,ONG,59.83,BN,April
4/4/2016,54.83718,623.2708333,ONG,60.18,BN,April
4/5/2016,54.42046667,630.5416667,ONG,60.55,BN,April
4/6/2016,54.52401111,602.4895833,ONG,60.93,BN,April
4/7/2016,54.853,616.4659091,ONG,61.3,BN,April
4/8/2016,54.60668889,616.75,ONG,61.66,BN,April
4/9/2016,54.48998,633.6770833,ONG,61.82,BN,April
