Date,Br,EC,Location,X2,WYT,Month
2/20/2015,0.23225,557.7395833,ONG,73.81,C,February
2/21/2015,0.251,561.84375,ONG,73.95,C,February
2/22/2015,0.2701,562.9574468,ONG,74.1,C,February
2/23/2015,0.2495,564.7708333,ONG,74.21,C,February
2/24/2015,0.258727273,574.6666667,ONG,74.35,C,February
2/25/2015,0.298916667,603.2736842,ONG,74.53,C,February
2/26/2015,0.338285714,609.9111111,ONG,74.78,C,February
2/27/2015,0.383,602.0416667,ONG,75.19,C,February
2/28/2015,0.353181818,600.15625,ONG,75.56,C,February
3/1/2015,0.257,560.2604167,ONG,76.06,C,March
3/2/2015,0.287818182,542.5625,ONG,76.54,C,March
3/3/2015,0.243625,552.9438202,ONG,76.97,C,March
3/4/2015,0.315909091,561.65625,ONG,77.35,C,March
3/5/2015,0.303181818,572.1770833,ONG,77.64,C,March
3/6/2015,0.33375,567.4270833,ONG,78,C,March
3/7/2015,0.420454545,591.1354167,ONG,78.38,C,March
3/8/2015,0.4075,592.9791667,ONG,78.72,C,March
3/9/2015,0.375,588.6041667,ONG,79.1,C,March
3/10/2015,0.3955,588.03125,ONG,79.43,C,March
3/11/2015,0.373333333,586.4545455,ONG,79.56,C,March
3/12/2015,0.261333333,587.0833333,ONG,79.66,C,March
3/16/2015,0.318583333,586.3125,ONG,80.44,C,March
3/17/2015,0.447272727,616.5833333,ONG,80.63,C,March
3/18/2015,0.377875,601.8148148,ONG,80.61,C,March
3/19/2015,0.484,589.8333333,ONG,80.66,C,March
3/24/2015,0.27925,574.4270833,ONG,80.95,C,March
3/29/2015,0.391090909,622.8541667,ONG,80.78,C,March
4/9/2015,0.362,642.2839506,ONG,80.85,C,April
4/10/2015,0.403166667,640.125,ONG,80.63,C,April
4/14/2015,0.3294,643.8333333,ONG,80.51,C,April
4/15/2015,0.335363636,640.6875,ONG,80.48,C,April
4/16/2015,0.336545455,641.1145833,ONG,80.58,C,April
4/17/2015,0.3383,639.4791667,ONG,80.69,C,April
4/18/2015,0.335454545,638.5416667,ONG,80.89,C,April
4/19/2015,0.34075,640.3125,ONG,81.13,C,April
4/20/2015,0.334909091,642.6041667,ONG,81.25,C,April
4/21/2015,0.329416667,638.0625,ONG,81.39,C,April
4/22/2015,0.334818182,638.625,ONG,81.56,C,April
4/23/2015,0.337363636,637.6162791,ONG,81.88,C,April
4/24/2015,0.339181818,636.03125,ONG,82.18,C,April
4/25/2015,0.3415,636.1458333,ONG,82.02,C,April
4/26/2015,0.342909091,636,ONG,81.82,C,April
4/27/2015,0.343272727,635.7291667,ONG,81.67,C,April
4/28/2015,0.344083333,635.78125,ONG,81.59,C,April
4/29/2015,0.349545455,635.2291667,ONG,81.5,C,April
4/30/2015,0.355142857,636.5952381,ONG,81.7,C,April
5/4/2015,0.3382,638.4888889,ONG,82.71,C,May
5/5/2015,0.341916667,639.3645833,ONG,82.65,C,May
5/6/2015,0.347,641.1041667,ONG,82.68,C,May
5/7/2015,0.344583333,639.8645833,ONG,82.65,C,May
5/8/2015,0.339,639.9166667,ONG,82.72,C,May
5/11/2015,0.338625,639.0625,ONG,82.66,C,May
5/12/2015,0.338428571,639.2093023,ONG,82.6,C,May
5/13/2015,0.343916667,639.7446809,ONG,82.55,C,May
5/14/2015,0.343181818,639.53125,ONG,82.51,C,May
5/15/2015,0.341818182,639,ONG,82.47,C,May
5/16/2015,0.343166667,639.34375,ONG,82.47,C,May
5/18/2015,0.339777778,638.15625,ONG,82.4,C,May
5/19/2015,0.342,637.6875,ONG,82.32,C,May
5/20/2015,0.349142857,637.6216216,ONG,82.24,C,May
5/21/2015,0.3396,637.7916667,ONG,82.12,C,May
5/26/2015,0.3335,637.9213483,ONG,81.89,C,May
5/27/2015,0.364555556,636.5520833,ONG,81.92,C,May
5/28/2015,0.3601,635.6875,ONG,82.08,C,May
5/29/2015,0.3561,636.1354167,ONG,82.22,C,May
5/30/2015,0.339181818,633.90625,ONG,82.49,C,May
5/31/2015,0.3588,634.90625,ONG,82.79,C,May
6/1/2015,0.3518,630.1875,ONG,82.95,C,June
6/2/2015,0.349,629.6421053,ONG,83.04,C,June
6/3/2015,0.3531,635.3222222,ONG,83.1,C,June
6/4/2015,0.340333333,637.6041667,ONG,83.13,C,June
6/5/2015,0.342363636,638.78125,ONG,83.18,C,June
6/6/2015,0.347666667,637.5416667,ONG,83.22,C,June
6/7/2015,0.338,636.1458333,ONG,83.32,C,June
6/8/2015,0.372,635.71875,ONG,83.23,C,June
6/9/2015,0.375833333,636.5833333,ONG,83.28,C,June
6/10/2015,0.351,639.1785714,ONG,83.13,C,June
6/11/2015,0.33725,640.4791667,ONG,83.17,C,June
6/12/2015,0.3322,640.75,ONG,83.2,C,June
6/13/2015,0.320818182,640.4479167,ONG,83.36,C,June
6/14/2015,0.331181818,640.40625,ONG,83.44,C,June
6/15/2015,0.339,640.28125,ONG,83.71,C,June
6/16/2015,0.337090909,639.3645833,ONG,83.88,C,June
6/17/2015,0.3375,640.9885057,ONG,83.97,C,June
6/18/2015,0.3332,640.75,ONG,84.12,C,June
6/19/2015,0.30525,642.2659574,ONG,84.25,C,June
6/20/2015,0.3344,642.1041667,ONG,84.35,C,June
6/25/2015,0.318333333,642.6206897,ONG,84.78,C,June
6/26/2015,0.311272727,644.0104167,ONG,84.82,C,June
6/27/2015,0.307333333,645.3958333,ONG,84.96,C,June
6/28/2015,0.3048,644.4375,ONG,85.12,C,June
6/29/2015,0.3025,643.7083333,ONG,85.16,C,June
6/30/2015,0.296181818,640.96875,ONG,85.28,C,June
7/1/2015,0.301166667,644.1149425,ONG,85.48,C,July
7/2/2015,0.311818182,644.4574468,ONG,85.68,C,July
7/3/2015,0.303,643.6354167,ONG,85.85,C,July
7/4/2015,0.309181818,643.6666667,ONG,85.95,C,July
7/5/2015,0.29925,643.6979167,ONG,85.98,C,July
7/6/2015,0.31275,644.7916667,ONG,85.97,C,July
7/7/2015,0.3122,644.1979167,ONG,85.96,C,July
7/8/2015,0.313818182,641.9791667,ONG,86.03,C,July
7/9/2015,0.313444444,645.7727273,ONG,85.93,C,July
7/10/2015,0.3314,649.46875,ONG,85.82,C,July
7/11/2015,0.312454545,648.9479167,ONG,85.73,C,July
7/12/2015,0.315363636,648.1894737,ONG,85.59,C,July
7/13/2015,0.311909091,646.1145833,ONG,85.46,C,July
7/14/2015,0.313777778,643.8541667,ONG,85.4,C,July
7/15/2015,0.3055,641.0531915,ONG,85.32,C,July
7/16/2015,0.316875,643.3176471,ONG,85.24,C,July
7/17/2015,0.3226,646.3854167,ONG,85.14,C,July
7/18/2015,0.317555556,645.5416667,ONG,85.07,C,July
7/19/2015,0.301,645.9895833,ONG,84.95,C,July
7/20/2015,0.3181,647.1041667,ONG,84.9,C,July
7/21/2015,0.303,648,ONG,84.87,C,July
7/22/2015,0.309181818,647.4444444,ONG,84.89,C,July
7/23/2015,0.303090909,644.75,ONG,84.93,C,July
7/24/2015,0.30425,639.09375,ONG,84.95,C,July
7/26/2015,0.302,632.96875,ONG,85.11,C,July
7/27/2015,0.299636364,638.8541667,ONG,85.08,C,July
7/28/2015,0.30075,640.037037,ONG,85.08,C,July
7/29/2015,0.305363636,648.5729167,ONG,85.11,C,July
7/30/2015,0.295666667,651.90625,ONG,85.23,C,July
7/31/2015,0.315727273,650.84375,ONG,85.32,C,July
8/1/2015,0.31,647.6770833,ONG,85.41,C,August
8/3/2015,0.2785,647.5208333,ONG,85.56,C,August
8/4/2015,0.259909091,647.46875,ONG,85.61,C,August
8/5/2015,0.234454545,648.1666667,ONG,85.55,C,August
8/6/2015,0.230888889,646.7926829,ONG,85.53,C,August
8/7/2015,0.227166667,654.0315789,ONG,85.43,C,August
8/8/2015,0.223272727,653.5729167,ONG,85.37,C,August
8/9/2015,0.218333333,653.34375,ONG,85.33,C,August
8/10/2015,0.210222222,651.4791667,ONG,85.34,C,August
8/11/2015,0.2214,648.8645833,ONG,85.31,C,August
8/12/2015,0.2238,645.6354167,ONG,85.29,C,August
8/13/2015,0.240916667,643.9166667,ONG,85.3,C,August
8/14/2015,0.248,651.0875,ONG,85.25,C,August
8/15/2015,0.259888889,660.3229167,ONG,85.21,C,August
8/16/2015,0.2525,660.9042553,ONG,85.22,C,August
8/17/2015,0.282333333,662.8732394,ONG,85.3,C,August
8/18/2015,0.294,659.9375,ONG,85.47,C,August
8/20/2015,0.322333333,652.5294118,ONG,85.85,C,August
8/21/2015,0.318,648.5833333,ONG,85.9,C,August
8/24/2015,0.32975,641.2,ONG,85.68,C,August
8/25/2015,0.332916667,638.0210526,ONG,85.54,C,August
8/26/2015,0.331,637.4270833,ONG,85.52,C,August
8/27/2015,0.327666667,646.1354167,ONG,85.47,C,August
8/28/2015,0.357,667.0833333,ONG,85.73,C,August
8/29/2015,0.382,680.5208333,ONG,85.95,C,August
8/30/2015,0.407545455,699.21875,ONG,86.19,C,August
8/31/2015,0.44,739.1354167,ONG,86.54,C,August
9/3/2015,0.457363636,727.1041667,ONG,86.68,C,September
9/4/2015,0.416818182,706.28125,ONG,86.67,C,September
9/5/2015,0.479,738.8333333,ONG,86.58,C,September
9/10/2015,0.412,738.03125,ONG,86.56,C,September
9/11/2015,0.393,736.84375,ONG,86.59,C,September
9/21/2015,0.463666667,683.5,ONG,85.76,C,September
9/22/2015,0.4354,676.71875,ONG,85.59,C,September
9/23/2015,0.4074,665.3085106,ONG,85.47,C,September
9/24/2015,0.381,652.2604167,ONG,85.39,C,September
9/27/2015,0.401,648.21875,ONG,85.22,C,September
9/28/2015,0.377307692,657.2083333,ONG,85.18,C,September
9/29/2015,0.38125,655.1458333,ONG,85.13,C,September
9/30/2015,0.401454545,658.8958333,ONG,85.05,C,September
10/1/2015,0.381833333,661.4166667,ONG,86.45,BN,October
10/2/2015,0.3833,661.5104167,ONG,86.2,BN,October
10/7/2015,0.438,672.5376344,ONG,85.57,BN,October
10/8/2015,0.4105,675.625,ONG,85.55,BN,October
10/9/2015,0.392909091,673.4166667,ONG,85.55,BN,October
10/10/2015,0.404083333,672.1770833,ONG,85.57,BN,October
10/11/2015,0.391636364,669.7708333,ONG,85.67,BN,October
10/12/2015,0.386916667,669.9583333,ONG,85.74,BN,October
10/13/2015,0.372727273,668.8020833,ONG,85.85,BN,October
10/14/2015,0.361111111,665.21875,ONG,85.99,BN,October
10/15/2015,0.361416667,671.038835,ONG,86.12,BN,October
10/16/2015,0.359166667,675.59375,ONG,86.18,BN,October
10/17/2015,0.373,675.5729167,ONG,86.2,BN,October
10/18/2015,0.377636364,673.8541667,ONG,86.12,BN,October
10/19/2015,0.380727273,673.9583333,ONG,86,BN,October
10/20/2015,0.362888889,678.875,ONG,85.91,BN,October
10/21/2015,0.387727273,690.125,ONG,85.92,BN,October
10/22/2015,0.436875,691.125,ONG,85.92,BN,October
10/23/2015,0.3337,686.1354167,ONG,85.92,BN,October
10/24/2015,0.397833333,681.71875,ONG,85.98,BN,October
10/25/2015,0.473666667,693.6041667,ONG,86.08,BN,October
10/27/2015,0.4335,689.6979167,ONG,86.12,BN,October
10/28/2015,0.367625,679.375,ONG,86.06,BN,October
10/29/2015,0.301,678.09375,ONG,85.98,BN,October
10/30/2015,0.3929,675.7604167,ONG,85.93,BN,October
10/31/2015,0.374083333,674.4479167,ONG,85.96,BN,October
11/1/2015,0.379454545,674.6458333,ONG,85.92,BN,November
11/2/2015,0.403142857,673.6770833,ONG,85.41,BN,November
11/3/2015,0.4001,676.375,ONG,84.96,BN,November
11/4/2015,0.4483,690.59375,ONG,84.54,BN,November
11/5/2015,0.446,700.3529412,ONG,84.23,BN,November
11/6/2015,0.4571,706.5,ONG,84.03,BN,November
11/7/2015,0.46075,714.9791667,ONG,84.56,BN,November
11/8/2015,0.460727273,715.0520833,ONG,84.93,BN,November
11/9/2015,0.470909091,710.6666667,ONG,84.94,BN,November
11/10/2015,0.458833333,702.0729167,ONG,84.89,BN,November
11/11/2015,0.462363636,692.1770833,ONG,84.83,BN,November
11/12/2015,0.457222222,687.9148936,ONG,84.79,BN,November
11/13/2015,0.455636364,712.7575758,ONG,84.87,BN,November
11/14/2015,0.467833333,711.287234,ONG,85.32,BN,November
11/15/2015,0.469444444,703.0957447,ONG,85.54,BN,November
11/21/2015,0.463,708.34375,ONG,86.75,BN,November
11/22/2015,0.477636364,708.6979167,ONG,86.87,BN,November
11/23/2015,0.440090909,692.6458333,ONG,87.01,BN,November
11/24/2015,0.4085,685.4166667,ONG,87,BN,November
11/25/2015,0.42075,680.9791667,ONG,86.93,BN,November
11/26/2015,0.4008,680.15625,ONG,86.84,BN,November
11/27/2015,0.455416667,684.1041667,ONG,86.77,BN,November
11/28/2015,0.424166667,682.8645833,ONG,86.74,BN,November
11/30/2015,0.470363636,687.2708333,ONG,86.8,BN,November
1/16/2016,0.4454875,654.8333333,ONG,76.65,BN,January
1/17/2016,0.442266667,655.1354167,ONG,76,BN,January
1/18/2016,0.4277875,645.90625,ONG,75.25,BN,January
1/19/2016,0.423255556,640.53125,ONG,74.42,BN,January
1/20/2016,0.42935,642.0520833,ONG,73.55,BN,January
1/21/2016,0.41807,638.7692308,ONG,72.68,BN,January
1/22/2016,0.41353,641.34375,ONG,71.83,BN,January
1/23/2016,0.419363636,643.2708333,ONG,71.01,BN,January
1/24/2016,0.413022222,642.1041667,ONG,70.26,BN,January
1/25/2016,0.40722,637.6458333,ONG,69.57,BN,January
1/26/2016,0.39013,629.4270833,ONG,68.94,BN,January
1/27/2016,0.38021,617.3125,ONG,68.4,BN,January
1/28/2016,0.35908,600.8191489,ONG,67.98,BN,January
1/29/2016,0.35051,594.3229167,ONG,67.68,BN,January
1/30/2016,0.34371,590.9166667,ONG,67.37,BN,January
1/31/2016,0.345755556,600.7083333,ONG,66.99,BN,January
2/1/2016,0.339825,608.5729167,ONG,66.6,BN,February
2/2/2016,0.3411,608.8333333,ONG,66.22,BN,February
2/3/2016,0.334833333,612.6875,ONG,65.93,BN,February
2/4/2016,0.307025,618.2857143,ONG,65.77,BN,February
2/5/2016,0.310857143,623.0416667,ONG,65.73,BN,February
2/6/2016,0.3220875,628.2604167,ONG,65.79,BN,February
2/7/2016,0.32523,641.53125,ONG,65.94,BN,February
2/8/2016,0.33235,658.625,ONG,66.17,BN,February
2/9/2016,0.339271429,656.8125,ONG,66.46,BN,February
2/10/2016,0.3343375,665.3958333,ONG,66.75,BN,February
2/11/2016,0.336888889,658.0229885,ONG,67.07,BN,February
2/12/2016,0.335345455,649.0842105,ONG,67.44,BN,February
2/13/2016,0.32979,645.2604167,ONG,67.81,BN,February
2/14/2016,0.32484,638.9583333,ONG,68.17,BN,February
2/15/2016,0.322636364,640.5833333,ONG,68.54,BN,February
2/16/2016,0.319525,637.0520833,ONG,68.95,BN,February
2/17/2016,0.3103,637.3209877,ONG,69.23,BN,February
2/18/2016,0.31175,648.6770833,ONG,69.42,BN,February
2/19/2016,0.302036364,623.5729167,ONG,69.58,BN,February
2/20/2016,0.282655556,592.3645833,ONG,69.72,BN,February
2/21/2016,0.27333,574.1979167,ONG,69.83,BN,February
2/22/2016,0.26936,566.4479167,ONG,70.01,BN,February
2/23/2016,0.26239,557.7708333,ONG,70.14,BN,February
2/24/2016,0.25911,555.1770833,ONG,70.22,BN,February
2/25/2016,0.24849,534.6838235,ONG,70.34,BN,February
2/26/2016,0.245788889,534,ONG,70.52,BN,February
2/27/2016,0.23915,529.4895833,ONG,70.75,BN,February
2/28/2016,0.234622222,516.4479167,ONG,71.02,BN,February
2/29/2016,0.22226,497.78125,ONG,71.32,BN,February
3/1/2016,0.218809091,491.5,ONG,71.67,BN,March
3/2/2016,0.218577778,494.7916667,ONG,72.05,BN,March
3/3/2016,0.21243,490,ONG,72.41,BN,March
3/4/2016,0.203277778,477.7708333,ONG,72.61,BN,March
3/5/2016,0.202954545,476.0416667,ONG,72.42,BN,March
3/6/2016,0.21069,495.9166667,ONG,71.88,BN,March
3/7/2016,0.199177778,477.25,ONG,71.08,BN,March
3/8/2016,0.201109091,480.0729167,ONG,70.19,BN,March
3/9/2016,0.20507,487.8958333,ONG,69.28,BN,March
3/10/2016,0.199011111,477.8181818,ONG,68.44,BN,March
3/11/2016,0.196911111,474.6145833,ONG,67.63,BN,March
3/12/2016,0.203541667,487.8229167,ONG,66.83,BN,March
3/13/2016,0.201288889,484.7604167,ONG,65.92,BN,March
3/14/2016,0.17453,433.0833333,ONG,64.76,BN,March
3/15/2016,0.176427273,441.59375,ONG,63.6,BN,March
3/16/2016,0.1712,441.25,ONG,62.62,BN,March
3/20/2016,0.163985714,443,ONG,60.37,BN,March
3/21/2016,0.163266667,436.7604167,ONG,60.05,BN,March
3/22/2016,0.1627,436.03125,ONG,59.76,BN,March
3/23/2016,0.162836364,430.84375,ONG,59.49,BN,March
3/24/2016,0.162414286,423.5494505,ONG,59.24,BN,March
3/25/2016,0.1667,445.5833333,ONG,59.04,BN,March
3/29/2016,0.18465,472.0107527,ONG,58.73,BN,March
3/31/2016,0.19077,487.2083333,ONG,59.01,BN,March
4/1/2016,0.272177778,536.34375,ONG,59.22,BN,April
4/2/2016,0.37815,632.6354167,ONG,59.5,BN,April
4/3/2016,0.373245455,634.7916667,ONG,59.83,BN,April
4/4/2016,0.3562,623.2708333,ONG,60.18,BN,April
4/5/2016,0.3685625,630.5416667,ONG,60.55,BN,April
4/6/2016,0.354,602.4895833,ONG,60.93,BN,April
4/7/2016,0.345463636,616.4659091,ONG,61.3,BN,April
4/8/2016,0.357275,616.75,ONG,61.66,BN,April
4/9/2016,0.370533333,633.6770833,ONG,61.82,BN,April
4/10/2016,0.37111,633.1979167,ONG,61.93,BN,April
4/11/2016,0.374377778,635.2083333,ONG,62.04,BN,April
4/12/2016,0.370422222,632.2395833,ONG,62.14,BN,April
4/13/2016,0.3134,591.253012,ONG,62.27,BN,April
4/14/2016,0.3058,586.6041667,ONG,62.59,BN,April
4/15/2016,0.302181818,584.59375,ONG,62.93,BN,April
4/16/2016,0.361955556,621.15625,ONG,63.26,BN,April
4/17/2016,0.349311111,619.71875,ONG,63.57,BN,April
4/18/2016,0.37385,637.6382979,ONG,63.85,BN,April
4/20/2016,0.36135,638.8295455,ONG,64.51,BN,April
4/21/2016,0.366333333,640.6875,ONG,64.88,BN,April
4/22/2016,0.3665,640.6354167,ONG,65.16,BN,April
4/23/2016,0.366944444,638.5520833,ONG,65.41,BN,April
4/24/2016,0.36783,638.625,ONG,65.69,BN,April
4/25/2016,0.36832,638.6354167,ONG,65.95,BN,April
4/26/2016,0.36945,638.6354167,ONG,66.22,BN,April
4/27/2016,0.37076,641.1041667,ONG,66.59,BN,April
4/28/2016,0.371555556,643.2954545,ONG,66.96,BN,April
4/29/2016,0.369122222,640.5833333,ONG,67.36,BN,April
4/30/2016,0.36895,639.6041667,ONG,67.81,BN,April
5/1/2016,0.36939,639.0208333,ONG,68.27,BN,May
5/2/2016,0.36858,637.7291667,ONG,68.77,BN,May
5/3/2016,0.36332,634.03125,ONG,69.31,BN,May
5/4/2016,0.369233333,640.7291667,ONG,69.79,BN,May
5/5/2016,0.368627273,639.5376344,ONG,70.2,BN,May
5/6/2016,0.36836,639.1354167,ONG,70.44,BN,May
5/7/2016,0.367566667,636.8541667,ONG,70.61,BN,May
5/8/2016,0.3673125,636.59375,ONG,70.71,BN,May
5/9/2016,0.36794,635.2083333,ONG,70.77,BN,May
5/10/2016,0.365733333,630.8125,ONG,70.77,BN,May
5/11/2016,0.36268,634.3448276,ONG,70.82,BN,May
5/12/2016,0.36777,640.6979167,ONG,70.91,BN,May
5/13/2016,0.368190909,641.6666667,ONG,71.06,BN,May
5/14/2016,0.370022222,643.5833333,ONG,71.23,BN,May
5/15/2016,0.3674,642.96875,ONG,71.43,BN,May
5/16/2016,0.36895,643.21875,ONG,71.65,BN,May
5/17/2016,0.36901,643.75,ONG,71.82,BN,May
5/18/2016,0.36872,642.7291667,ONG,71.98,BN,May
5/19/2016,0.36813,641.0430108,ONG,72.14,BN,May
5/20/2016,0.37023,641.96875,ONG,72.27,BN,May
5/21/2016,0.36988,641.65625,ONG,72.29,BN,May
5/22/2016,0.36903,640.0208333,ONG,72.34,BN,May
5/23/2016,0.36915,638.7263158,ONG,72.38,BN,May
5/24/2016,0.36936,637.5116279,ONG,72.39,BN,May
5/25/2016,0.36917,639.8229167,ONG,72.36,BN,May
5/26/2016,0.3687,641.1264368,ONG,72.4,BN,May
5/27/2016,0.37151,645.7291667,ONG,72.51,BN,May
5/28/2016,0.368818182,642.6875,ONG,72.67,BN,May
5/29/2016,0.368077778,642.1458333,ONG,72.87,BN,May
5/30/2016,0.36859,642.125,ONG,73.09,BN,May
5/31/2016,0.36916,642.875,ONG,73.32,BN,May
6/1/2016,0.36909,643.1666667,ONG,73.74,BN,June
6/2/2016,0.37117,646.1145833,ONG,74.11,BN,June
6/3/2016,0.37225,648.2291667,ONG,74.48,BN,June
6/4/2016,0.36943,644.7291667,ONG,74.74,BN,June
6/5/2016,0.36897,644.0833333,ONG,75.03,BN,June
6/6/2016,0.37052,646.2395833,ONG,75.35,BN,June
6/7/2016,0.368654545,644.2604167,ONG,75.65,BN,June
6/8/2016,0.372341667,649.2068966,ONG,75.96,BN,June
6/9/2016,0.369733333,644.71875,ONG,76.23,BN,June
6/10/2016,0.37011,644.3125,ONG,76.51,BN,June
6/11/2016,0.370272727,645.0520833,ONG,76.81,BN,June
6/12/2016,0.3689,644.6666667,ONG,77.14,BN,June
6/13/2016,0.36854,643.6354167,ONG,77.41,BN,June
6/14/2016,0.367136364,643.7604167,ONG,77.55,BN,June
6/15/2016,0.3658625,646.0697674,ONG,77.69,BN,June
6/16/2016,0.36627,649.9166667,ONG,77.82,BN,June
6/17/2016,0.366609091,648.8541667,ONG,78.02,BN,June
6/18/2016,0.366877778,648.3020833,ONG,78.17,BN,June
6/19/2016,0.3671,647.8541667,ONG,78.31,BN,June
6/20/2016,0.36679,647.3125,ONG,78.37,BN,June
6/21/2016,0.36616,647.3854167,ONG,78.44,BN,June
6/22/2016,0.36775,647.1954023,ONG,78.58,BN,June
6/23/2016,0.37134,651.1458333,ONG,78.71,BN,June
6/24/2016,0.36831,648.1875,ONG,78.85,BN,June
6/25/2016,0.36866,648.1979167,ONG,79.02,BN,June
6/26/2016,0.3684,648.6842105,ONG,79.14,BN,June
6/27/2016,0.36907,648.4583333,ONG,79.24,BN,June
6/28/2016,0.36809,646.2291667,ONG,79.35,BN,June
6/29/2016,0.37477,654.84375,ONG,79.33,BN,June
6/30/2016,0.377088889,660.40625,ONG,79.29,BN,June
7/1/2016,0.369088889,648.9545455,ONG,79.43,BN,July
7/2/2016,0.368444444,650.375,ONG,79.6,BN,July
7/3/2016,0.372683333,654.5729167,ONG,79.64,BN,July
7/4/2016,0.366133333,648.2291667,ONG,79.73,BN,July
7/5/2016,0.36625,648.9479167,ONG,79.79,BN,July
7/6/2016,0.366045455,649.5416667,ONG,79.85,BN,July
7/7/2016,0.365825,651.7471264,ONG,79.94,BN,July
7/8/2016,0.365722222,653,ONG,80.03,BN,July
7/9/2016,0.36434,652.0520833,ONG,80.12,BN,July
7/12/2016,0.36532,651.8229167,ONG,80.22,BN,July
7/13/2016,0.36497,652.40625,ONG,80.32,BN,July
7/14/2016,0.35482,635.8275862,ONG,80.41,BN,July
7/15/2016,0.36404,650.7083333,ONG,80.52,BN,July
7/16/2016,0.367381818,656.34375,ONG,80.32,BN,July
7/17/2016,0.372288889,662.4479167,ONG,80.11,BN,July
7/18/2016,0.37045,661.25,ONG,79.71,BN,July
7/19/2016,0.36695,657.40625,ONG,79.32,BN,July
7/20/2016,0.36723,657.84375,ONG,79,BN,July
7/21/2016,0.367588889,658.2916667,ONG,78.81,BN,July
7/22/2016,0.36822,659.0833333,ONG,78.77,BN,July
7/23/2016,0.37205,664.0208333,ONG,78.72,BN,July
7/24/2016,0.37178,662.34375,ONG,78.66,BN,July
7/25/2016,0.36833,659.8229167,ONG,78.62,BN,July
7/26/2016,0.32245,556.9010989,ONG,78.64,BN,July
7/27/2016,0.31991,582.7578947,ONG,78.65,BN,July
7/28/2016,0.364877778,655.8452381,ONG,78.68,BN,July
7/29/2016,0.322111111,578,ONG,78.69,BN,July
7/30/2016,0.331041667,584.5625,ONG,78.7,BN,July
7/31/2016,0.3255,580.40625,ONG,78.73,BN,July
8/1/2016,0.270222222,494.625,ONG,78.8,BN,August
8/2/2016,0.193927273,340.15625,ONG,78.88,BN,August
8/3/2016,0.200877778,351.71875,ONG,78.96,BN,August
8/4/2016,0.19226,334.2604167,ONG,79.05,BN,August
8/5/2016,0.200344444,350.3229167,ONG,79.1,BN,August
8/6/2016,0.191727273,332.4583333,ONG,79.1,BN,August
8/7/2016,0.19832,348.40625,ONG,79.1,BN,August
8/8/2016,0.18545,312.0625,ONG,78.98,BN,August
8/9/2016,0.19128,318.875,ONG,78.97,BN,August
8/10/2016,0.1873,313.3647059,ONG,78.97,BN,August
8/12/2016,0.19994,323.2790698,ONG,78.92,BN,August
8/13/2016,0.195366667,321.7083333,ONG,78.93,BN,August
8/14/2016,0.195666667,319.2916667,ONG,78.95,BN,August
8/15/2016,0.193788889,317.7291667,ONG,79,BN,August
8/16/2016,0.19249,318.0625,ONG,79.22,BN,August
8/17/2016,0.192536364,319.78125,ONG,79.48,BN,August
8/18/2016,0.192788889,318.9166667,ONG,79.81,BN,August
8/19/2016,0.19176,317.8645833,ONG,80.2,BN,August
8/20/2016,0.193133333,318.0104167,ONG,80.62,BN,August
8/21/2016,0.196633333,322.78125,ONG,81.05,BN,August
8/22/2016,0.201766667,326.1875,ONG,81.43,BN,August
8/23/2016,0.205344444,332.2289157,ONG,81.77,BN,August
